pl_name,hostname,gaia_dr3_id,gaia_dr2_id,tic_id,hd_name,ra,dec,sy_vmag,abs_vmag,sy_jmag,abs_jmag,sy_kmag,abs_kmag,sy_tmag,abs_tmag,sy_kepmag,abs_kepmag,sy_gaiamag,abs_gaiamag,st_parallax_mas,st_teff,st_logg,st_met,st_mass,st_rad,st_spectype,st_lum,st_age,st_ageerr1,st_ageerr2,st_rotp,bj_dist_pc,bj_dist_pc_lo,bj_dist_pc_hi,gaia_ruwe,ruwe_quality,gaia_aen,pl_orbper,pl_rade,pl_trandur,disc_facility,disc_year,mission_source
K2-398 b,K2-398,3809028584392561408,3809028584392561408,281660552,,161.7349738,1.9367044,13.287,4.41123574133845,12.034,3.15823574133845,11.717,2.84123574133845,12.6036,3.72783574133845,12.991,4.11523574133845,13.0091,4.13333574133845,1.6424090037788400,5946.0,4.227,-0.257,0.945,1.239,G2,0.25966,,,,,595.871826171875,588.1802978515630,602.3700561523440,1.1883665323257400,LO,0.09660595655441280,6.393025,2.274,3.7,K2,2022,K2
TOI-5398 c,TOI-5398,750888548244441344,750888548244441344,8260536,,161.8795569,36.3294345,10.059,4.47535486996011,9.026,3.44235486996011,8.713,3.12935486996011,9.58055,3.99690486996011,,,9.98233,4.39868486996011,7.619022547415570,6000.0,4.44,0.09,1.146,1.051,G V,0.11725,0.65,0.15,-0.15,7.34,130.83653259277300,130.6111297607420,131.06661987304700,0.8172814249992370,LO,0.06303280591964720,4.77271,3.52,3.127,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
TOI-5398 b,TOI-5398,750888548244441344,750888548244441344,8260536,,161.8795569,36.3294345,10.059,4.47535486996011,9.026,3.44235486996011,8.713,3.12935486996011,9.58055,3.99690486996011,,,9.98233,4.39868486996011,7.619022547415570,6000.0,4.44,0.09,1.146,1.051,G V,0.11725,0.65,0.15,-0.15,7.34,130.83653259277300,130.6111297607420,131.06661987304700,0.8172814249992370,LO,0.06303280591964720,10.590547,10.3,4.258,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
KELT-24 b,KELT-24,1076970406751899008,1076970406751899008,349827430,HD 93148,161.9090273,71.655727,8.34,3.41337744651642,7.408,2.48137744651642,7.154,2.22737744651642,7.9179,2.99127744651642,,,8.23752,3.31089744651642,10.321760152303900,6426.0,4.287,0.138,1.268,1.338,F7,0.43933,1.98,0.95,-0.79,,96.67729949951170,96.43880462646480,96.8709716796875,1.0141663551330600,LO,0.13701172173023200,5.55149296,12.71098411,4.3032,KELT-North,2019,KELT
OGLE-TR-132 b,OGLE-TR-132,5241964708164136192,5241964708164136192,465144510,,162.6440933,-61.9572476,16.536,4.76595375724497,15.252,3.48195375724497,14.99,3.21995375724497,15.958,4.18795375724497,,,16.4883,4.71825375724497,0.42895850055002500,6210.0,4.313,0.37,1.305,1.32,F5 V,0.371,1.2,1.5,-1.1,,2259.48388671875,2076.76025390625,2515.463134765630,0.9860591888427730,LO,0.0,1.689868,13.45,2.27424,OGLE,2004,Other
HD 93963 A b,HD 93963 A,729899906357408768,729899906357408768,368435330,HD 93963 A,162.7766969,25.641065,9.182,4.61068181891727,8.108,3.53668181891727,7.776,3.20468181891727,8.6259,4.05458181891727,,,9.03376,4.46244181891727,12.150601874643600,5908.0,4.445,0.11,1.0844,1.0311,G0 V,0.06781,1.3,1.2,-0.8,12.8,82.08496856689450,81.97577667236330,82.20304870605470,1.0373096466064500,LO,0.07597929984331130,1.0376109,1.46954368,1.8155952,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
HD 93963 A c,HD 93963 A,729899906357408768,729899906357408768,368435330,HD 93963 A,162.7766969,25.641065,9.182,4.61068181891727,8.108,3.53668181891727,7.776,3.20468181891727,8.6259,4.05458181891727,,,9.03376,4.46244181891727,12.150601874643600,5908.0,4.445,0.11,1.0844,1.0311,G0 V,0.06781,1.3,1.2,-0.8,12.8,82.08496856689450,81.97577667236330,82.20304870605470,1.0373096466064500,LO,0.07597929984331130,3.6451389,3.11976057,2.3643117,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
K2-261 b,K2-261,3807826337147474176,3807826337147474176,281731203,,163.0323119,0.493167,10.612,3.96791297318129,9.337,2.69291297318129,8.89,2.24591297318129,9.9623,3.31821297318129,10.451,3.80691297318129,10.4594,3.81531297318129,4.65230015153678,5490.0,4.04,0.372,1.107,1.663,G7 IV/V,0.35392,8.8,1.7,-1.2,,213.21482849121100,212.46478271484400,214.15377807617200,1.1161277294158900,LO,0.1011471375823020,11.6334681,9.26982704,5.1288,K2,2018,K2
OGLE-TR-113 b,OGLE-TR-113,5242077854771196544,5242077854771196544,915110182,,163.1010355,-61.4468591,15.8485,7.02383725495216,,,,,14.7028,5.87813725495216,,,15.443,6.61833725495216,1.6897586183087500,4790.0,4.552,0.09,0.779,0.774,K4 V,-0.529,13.2,0.8,-2.4,,582.0128173828130,573.6976318359380,592.4193725585940,0.9427851438522340,LO,0.0,1.4324752,12.251,2.0718518,OGLE,2004,Other
K2-320 b,K2-320,3864142669886768896,3864142669886768896,281748980,,163.2519122,5.3064776,17.81,12.6454004100946,13.411,8.24640041009457,12.508,7.34340041009457,15.0356,9.87100041009457,15.798,10.6334004100946,16.3554,11.1908004100946,9.241747961043300,3157.0,4.55,,0.117,0.3,,-2.12527,,,,,107.8747787475590,107.0189208984380,108.66496276855500,0.9721937775611880,LO,0.0,1.995,2.62,,K2,2020,K2
OGLE-TR-111 b,OGLE-TR-111,5242089296564780416,5242089296564780416,465390152,,163.324115,-61.4056976,16.707,6.53194871388604,14.699,4.52394871388604,14.112,3.93694871388604,15.8092,5.63414871388604,,,16.5277,6.35264871388604,0.8977734131519250,5040.0,4.536,0.19,0.82,0.83,K2 V,-0.33862,8.8,5.2,-6.6,,1083.9525146484400,1036.8173828125,1132.694091796880,1.0508147478103600,LO,0.0,4.0144463,11.421971,2.6797,OGLE,2004,Other
TOI-2981 b,TOI-2981,5458258092906639232,5458258092906639232,287145649,,163.487394,-25.5245988,13.361,4.76960357289988,12.095,3.50360357289988,11.78,3.18860357289988,12.7533,4.16190357289988,,,13.1868,4.59540357289988,1.8722001726815800,5940.0,4.28,-0.11,1.03,1.08,,0.11594,4.5,2.9,-2.9,18.3,522.7322387695310,518.5415649414060,526.383544921875,1.2181618213653600,LO,0.07331755012273790,3.601501,13.4,3.07,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-2986 b,TOI-2986,3764588660860363264,3764588660860363264,148497855,,163.7715605,-6.4784524,12.633,3.91772509849304,11.518,2.80272509849304,11.187,2.47172509849304,12.0682,3.35292509849304,,,12.4758,3.76052509849304,1.77779765744945,5906.0,4.165,0.095,1.122,1.458,,0.36773,6.3,2.0,-1.7,,553.420166015625,548.7122192382810,559.3020629882810,1.0190730094909700,LO,0.06904705613851550,3.2783662,9.292245,3.958,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
WASP-183 b,WASP-183,3803004978659671040,3803004978659671040,14344979,,163.7888521,-0.7370663,13.081,5.57291135524849,11.639,4.13091135524849,11.207,3.69891135524849,12.3353,4.82721135524849,,,12.8148,5.30671135524849,3.1232634353946300,5313.0,4.452,-0.31,0.784,0.871,G9,-0.20873,14.9,1.7,-1.7,,317.40789794921900,315.8138427734380,319.0381164550780,1.0646075010299700,LO,0.07849004864692690,4.1117771,16.47723,2.016,SuperWASP,2019,WASP
TOI-2005 b,TOI-2005,5388416255319817856,5388416255319817856,147660886,,164.031654,-43.3766967,9.867,2.25922732731992,9.099,1.49122732731992,8.905,1.29722732731992,9.4916,1.88382732731992,,,9.75967,2.15189732731992,2.990605351310260,7130.0,3.946,0.0,1.59,2.02,,0.96237,1.6,0.1,-0.1,,332.3185119628910,330.843505859375,333.9278869628910,1.284899353981020,LO,0.13782918453216600,17.305904,11.99360935,2.249,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
TOI-771 b,TOI-771,5229384714547758720,5229384714547758720,277634430,,164.1138903,-72.9851736,14.888,12.8702551175839,10.507,8.48925511758392,9.664,7.64625511758392,12.0874,10.0696551175839,,,13.3671,11.3493551175839,39.44672968039080,3370.0,4.8,-0.13,0.22,0.232,M3,-2.20343,6.7,4.9,-4.8,98.0,25.32497215271000,25.316814422607400,25.332622528076200,1.276721715927120,LO,0.07434187084436420,2.3260155,1.36,0.96,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
K2-403 b,K2-403,3867810120985878272,3867810120985878272,365007485,,164.1893864,9.6739464,12.305,5.37563277308958,10.977,4.04763277308958,10.581,3.65163277308958,11.6575,4.72813277308958,12.124,5.19463277308958,12.152,5.22263277308958,4.086969932463620,5511.0,4.439,-0.162,0.784,0.886,G4,-0.17121,,,,,243.1495361328130,242.22679138183600,243.842529296875,0.9039236903190610,LO,0.05473088100552560,33.589979,5.333,6.385,K2,2022,K2
TOI-2992 b,TOI-2992,5450366519997969536,5450366519997969536,49045066,,164.3165643,-32.3224375,12.603,3.88095964326949,11.356,2.63395964326949,11.027,2.30495964326949,11.9728,3.25075964326949,,,12.3899,3.66785964326949,1.7786250912546500,6000.0,4.139,0.084,1.21,1.545,,0.4456,4.6,2.5,-1.4,,555.1470947265630,551.555419921875,559.8573608398440,1.001400351524350,LO,0.04022347927093510,3.007812,13.75341932,3.84,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
WASP-193 b,WASP-193,5453063823882876032,5453063823882876032,49043968,,164.3491401,-29.9971229,11.972,4.11260962214204,10.952,3.09260962214204,10.745,2.88560962214204,11.6337,3.77430962214204,,,12.0421,4.18270962214204,2.647540210594680,6080.0,4.28,-0.108,1.018,1.213,F9,0.26007,6.8,3.1,-2.4,,373.1453857421880,371.4546203613280,375.43695068359400,0.9385620355606080,LO,0.06791017949581150,6.2463475,14.78464554,4.2559,WASP-South,2023,WASP
K2-405 b,K2-405,3871908447498807296,3871908447498807296,149496868,,164.3759959,12.535614,12.816,6.33567257313141,11.096,4.61567257313141,10.547,4.06667257313141,11.9783,5.49797257313141,12.568,6.08767257313141,12.5911,6.11077257313141,5.03830379498034,4927.0,4.685,0.132,1.034,0.765,K0,-0.48798,,,,,197.72677612304700,196.99496459960900,198.34971618652300,1.050692081451420,LO,0.06280016154050830,3.435471,4.569,2.11,K2,2022,K2
TOI-674 b,TOI-674,5400949450924312576,5400949450924312576,158588995,,164.5865592,-36.8581092,14.203,10.8820057104386,10.359,7.03800571043856,9.469,6.14800571043856,11.8764,8.55540571043856,,,13.0914,9.77040571043856,21.622828438996700,3514.0,4.81,0.17,0.42,0.42,M2 V,-1.61439,,,,52.0,46.15288543701170,46.12199783325200,46.18236541748050,1.3495512008667000,LO,0.08793045580387120,1.977143,5.25,1.1104153,Transiting Exoplanet Survey Satellite (TESS),2021,TESS
TOI-654.01,TOI-654,3788670679927991296,3788670679927991296,35009898,,164.7245509,-5.5475446,14.54,10.7344713678842,10.744,6.93847136788419,9.918,6.11247136788419,12.2255,8.41997136788419,,,13.4339,9.62837136788419,17.286142716454000,3521.0,4.793,0.12,0.419,0.43,M2 V,-1.60906,,,,,57.69068908691410,57.63553237915040,57.74637222290040,1.1644784212112400,LO,0.05095861852169040,1.527561,2.378,1.2,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-1776 b,TOI-1776,778052193462283648,778052193462283648,21535395,,164.7772913,40.9837182,8.26,5.00903467052351,7.029,3.77803467052351,6.687,3.43603467052351,7.6586,4.40763467052351,,,8.09023,4.83926467052351,22.346482786705300,5785.0,4.457,-0.193,0.9196,0.9356,,-0.05306,5.1,2.2,-2.0,,44.6882209777832,44.628753662109400,44.75711441040040,1.093576192855840,LO,0.14175105094909700,2.799868,1.21612741,1.9316857,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
HD 95338 b,HD 95338,5340648488081462528,5340648488081462528,304142124,HD 95338,164.8563364,-56.6235564,8.62,5.78211068139145,7.099,4.26111068139145,6.591,3.75311068139145,7.8436,5.00571068139145,,,8.38213,5.54424068139145,27.052074733195200,5097.0,4.44,0.08,0.848,0.868,K0.5 V,-0.3098,9.5,4.3,-5.7,,36.9468879699707,36.92416763305660,36.97339630126950,0.9649499654769900,LO,0.10074608027935000,55.082694,4.27174254,5.587,Las Campanas Observatory,2020,Other
TOI-4377 b,TOI-4377,5197568146570178176,5197568146570178176,394918211,,164.9324709,-82.2213501,11.707,3.41386715317255,9.809,1.51586715317255,9.148,0.854867153172551,10.7934,2.50026715317255,,,11.4565,3.16336715317255,2.1792963169240200,4974.0,3.39,0.205,1.36,3.52,,0.82217,3.88,0.82,-0.54,,455.64495849609400,452.994873046875,458.2028503417970,0.9496031999588010,LO,0.09651720523834230,4.378081,15.10970598,8.4203321,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
KPS-1 b,KPS-1,1055895483267019392,1055895483267019392,99834717,,165.167198,64.9638452,12.97,5.87615442762026,11.41,4.31615442762026,10.931,3.83715442762026,12.212,5.11815442762026,,,12.7933,5.69945442762026,3.7942982710325000,5165.0,4.47,0.22,0.892,0.907,K1 V,-0.35281,,,,,262.2823791503910,261.582275390625,263.1649475097660,1.0299298763275100,LO,0.0630846694111824,1.706291,11.54527,1.68,Acton Sky Portal Observatory,2018,Other
TOI-3023 b,TOI-3023,5227928170880093568,5227928170880093568,454248975,,165.3158231,-72.3567044,12.252,4.30945067707319,10.68,2.73745067707319,10.243,2.30045067707319,11.4848,3.54225067707319,,,12.0336,4.09105067707319,2.5621918236338800,5760.0,4.048,0.085,1.12,1.668,,0.44404,7.0,1.7,-2.2,,387.7125549316410,386.3022155761720,389.1876525878910,0.9244909286499020,LO,0.06045006960630420,3.9014971,16.43236571,4.961,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
TOI-5143 c,TOI-5143,3815937670648091392,3815937670648091392,281837575,,165.3651202,5.1394812,11.935,5.68782168531285,10.474,4.22682168531285,9.98,3.73282168531285,11.2668,5.01962168531285,,,11.8113,5.56412168531285,5.594157594371490,5183.0,4.514,0.107,0.864,0.852,K V,-0.28635,7.4,4.4,-4.2,,177.59701538085900,176.96449279785200,178.19000244140600,0.8203063607215880,LO,0.052602168172597900,5.2097118,16.25302201,1.6975678,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
WASP-34 b,WASP-34,3537110837630877568,3537110833333561728,437242640,,165.3993679,-23.8609457,10.285,4.70399151144524,9.172,3.59099151144524,8.792,3.21099151144524,9.7566,4.17559151144524,,,10.2046,4.62359151144524,7.6210840638188700,5700.0,4.5,-0.02,0.96,0.91,,0.0393,7.8,2.7,-3.6,,130.67776489257800,130.44154357910200,130.92190551757800,0.8549874424934390,LO,0.09428367763757710,4.31768,11.209,2.1024,SuperWASP,2010,WASP
LP 791-18 d,LP 791-18,3562427951852172288,3562427951852172288,181804752,,165.6904843,-16.4064445,16.91,14.7854482303741,11.559,9.43444823037406,10.644,8.51944823037406,13.5571,11.4325482303741,,,15.0715,12.9469482303741,37.52248181374910,2960.0,5.115,-0.09,0.139,0.182,M(6.1 +/- 0.7) V,-2.63827,0.5,,,,26.60175895690920,26.576213836669900,26.629907608032200,1.1227449178695700,LO,0.18882238864898700,2.753436,1.032,0.9152,Spitzer Space Telescope,2023,Other
LP 791-18 c,LP 791-18,3562427951852172288,3562427951852172288,181804752,,165.6904843,-16.4064445,16.91,14.7854482303741,11.559,9.43444823037406,10.644,8.51944823037406,13.5571,11.4325482303741,,,15.0715,12.9469482303741,37.52248181374910,2960.0,5.115,-0.09,0.139,0.182,M(6.1 +/- 0.7) V,-2.63827,0.5,,,,26.60175895690920,26.576213836669900,26.629907608032200,1.1227449178695700,LO,0.18882238864898700,4.9899093,2.438,1.167,Transiting Exoplanet Survey Satellite (TESS),2019,TESS
LP 791-18 b,LP 791-18,3562427951852172288,3562427951852172288,181804752,,165.6904843,-16.4064445,16.91,14.7854482303741,11.559,9.43444823037406,10.644,8.51944823037406,13.5571,11.4325482303741,,,15.0715,12.9469482303741,37.52248181374910,2960.0,5.115,-0.09,0.139,0.182,M(6.1 +/- 0.7) V,-2.63827,0.5,,,,26.60175895690920,26.576213836669900,26.629907608032200,1.1227449178695700,LO,0.18882238864898700,0.9479981,1.212,0.6195,Transiting Exoplanet Survey Satellite (TESS),2019,TESS
TOI-762 A b,TOI-762 A,5362352744504000256,5362352744504000256,178709444,,166.0747423,-47.8214964,16.0,11.0358955959498,11.999,7.03489559594978,11.084,6.11989559594978,13.6615,8.69739559594978,,,14.9535,9.98939559594978,10.117678867843300,3266.0,4.827,0.357,0.442,0.425,,-1.73283,9.3,5.5,-5.5,,98.36053466796880,98.12560272216800,98.57039642333980,1.034464716911320,LO,0.0,3.4716826,8.33948164,1.389,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-1806.01,TOI-1806,733540939112687104,733540939112687104,166648874,,166.1181474,30.4585763,15.193,11.4812481836446,10.929,7.21724818364465,10.016,6.30424818364465,12.6196,8.90784818364465,,,13.927,10.2152481836446,18.046459963913000,3272.0,4.82521,,0.392935,0.401575,,-1.77852,,,,,55.25230026245120,55.194786071777300,55.29457092285160,1.048681616783140,LO,0.014424573630094500,15.1454693,3.4095367,2.5830151,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-5108 b,TOI-5108,3868491612036282752,3868491612036282752,350348197,,166.2695041,11.2464069,9.75,4.17342869552442,8.612001,3.03542969552442,8.3,2.72342869552442,9.18458,3.60800869552442,,,9.608,4.03142869552442,7.635427101198050,5808.0,4.26,0.2,1.1,1.29,,0.27505,5.8,1.0,-0.8,,130.4110107421880,129.9693603515630,130.8379669189450,0.9174038171768190,LO,0.06866046041250230,6.753581,6.6,2.2,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
WASP-175 b,WASP-175,5401743332678544640,5401743332678544640,448589187,,166.3187996,-34.1227453,12.959,4.29278438187158,11.765,3.09878438187158,11.471,2.80478438187158,12.3077,3.64148438187158,,,12.7065,4.04028438187158,1.825338231999120,6229.0,4.359,0.15,1.212,1.204,F7,0.78882,1.745,0.995,-0.995,,541.05712890625,537.8497924804690,545.1192016601560,0.9661625027656560,LO,0.04776984825730320,3.0652907,13.540472,2.676,WASP-South,2019,WASP
WASP-106 b,WASP-106,3788394461991295488,3788394461991295488,53189332,,166.4296276,-5.0794854,11.21,3.46310372596608,10.472,2.72510372596608,10.161,2.41410372596608,10.99,3.24310372596608,,,11.3659,3.61900372596608,2.782822289173270,6002.0,4.49,-0.02,1.175,1.47,F9 D,0.42198,7.0,2.0,-2.0,,354.3066101074220,351.7037353515630,356.4630126953130,0.9654871225357060,LO,0.10955411195755000,9.28969,12.10569916,5.334,SuperWASP,2014,WASP
K2-319 b,K2-319,3811688440459523200,3811688440459523200,301540319,,166.8010058,3.0399357,12.213,5.57922847629606,10.705,4.07122847629606,10.223,3.58922847629606,11.4131,4.77932847629606,11.932,5.29822847629606,11.9397,5.30592847629606,4.676702293410810,5440.0,4.512,,0.954,0.898,,-0.23747,,,,,212.20436096191400,211.62698364257800,212.7346649169920,0.9224780201911930,LO,0.07374998182058330,26.68,2.79,,K2,2020,K2
TOI-1199 b,TOI-1199,861975270310252416,861975270310252416,99869022,,166.8806581,61.3525723,11.093,4.13842427296885,9.83,2.87542427296885,9.466,2.51142427296885,10.4221,3.46752427296885,,,10.8853,3.93072427296885,4.040875451838930,5710.0,4.19,0.44,1.23,1.45,,0.30428,4.2,0.2,-0.2,23.0,245.9886932373050,245.2587432861330,246.80538940429700,1.124036431312560,LO,0.1100163608789440,3.671463,10.5140239,2.149,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
OGLE2-TR-L9 b,OGLE2-TR-L9,5337273743301313536,5337273743301313536,466840711,,166.9798793,-61.1462496,14.718,3.81934135214504,13.508,2.60934135214504,13.117,2.21834135214504,14.1491,3.25044135214504,,,14.5637,3.66504135214504,0.6262406695578140,6933.0,4.25,-0.05,1.52,1.53,,0.51197,1.0,0.7,-0.7,,1512.6265869140600,1476.637939453130,1547.725341796880,0.9146709442138670,LO,0.0,2.4855335,18.046,3.0016362,OGLE,2008,Other
K2-7 b,K2-7,3803494845449564672,3803494845449564672,53210555,,167.0937488,-1.065855,13.453,4.26314400580781,11.952,2.76214400580781,11.564,2.37414400580781,12.6109,3.42104400580781,13.054,3.86414400580781,13.0573,3.86744400580781,1.4109980487074900,5700.0,4.092,0.049,1.056,1.533,,0.35025,8.6,2.5,-3.1,,688.6066284179690,682.0918579101560,694.0357666015630,1.0009263753891000,LO,0.018115386366844200,28.6781,4.03523305,7.5816,K2,2015,K2
TOI-1799 b,TOI-1799,761300339243646848,761300339243646848,8967242,,167.2329152,34.3030149,8.98,5.01503551761642,7.73,3.76503551761642,7.381,3.41603551761642,8.3662,4.40123551761642,,,8.81013,4.84516551761642,16.068497315058800,5690.0,4.45,-0.064,1.01,0.957,,-0.06198,5.1,2.2,-2.0,,62.08588790893560,62.01408004760740,62.15460968017580,1.0279319286346400,LO,0.09740560501813890,7.094570865,1.642,2.5704,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
OGLE-TR-182 b,OGLE-TR-182,5337294049909975680,5337294049909975680,466884459,,167.3279228,-61.0952624,16.9195,4.65200966657908,15.453,3.18550966657908,14.737,2.46950966657908,16.0985,3.83100966657908,,,16.6783,4.41080966657908,0.341111986514977,5924.0,4.47,0.37,1.14,1.14,,0.24059,4.3,0.5,-1.9,,2841.175537109380,2559.09619140625,3229.949462890630,0.9549182057380680,LO,0.0,3.9791,12.666,,OGLE,2007,Other
TOI-1194 b,TOI-1194,1074139748425931008,1074139748425931008,147950620,,167.8214811,69.9647749,11.302,5.44237036963316,9.791,3.93137036963316,9.34,3.48037036963316,10.4782,4.61857036963316,,,10.9887,5.12907036963316,6.704244469776140,5394.0,4.463,0.348,0.9835,0.9608,,-0.1512,4.9,2.3,-2.1,,148.56822204589800,148.2890167236330,148.8424072265630,0.9223105907440190,LO,0.08654263615608220,2.3106446,8.71664516,1.6276453,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
TOI-672 b,TOI-672,5396580575830873728,5396580575830873728,151825527,,167.9908627,-39.3281151,13.576,9.45148624861494,10.36,6.23548624861494,9.507,5.38248624861494,11.6739,7.54938624861494,,,12.7364,8.61188624861494,14.957786748019500,3765.0,4.699,-0.71,0.5399,0.5441,,-1.32055,,,,,66.81942749023440,66.76329803466800,66.88106536865230,1.1586991548538200,LO,0.09049057960510250,3.633575,5.2604,1.8069693,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
TOI-1203 b,TOI-1203,5402390257832925952,5402390257832925952,23434737,,168.2267358,-34.4069371,8.59,4.52954547416723,7.411,3.35054547416723,6.997,2.93654547416723,7.9995,3.93904547416723,,,8.42196,4.36150547416723,15.39341679836090,5737.0,4.34,-0.39,0.886,1.179,G3 V,0.12977,12.5,1.3,-2.4,,64.87702178955080,64.81442260742190,64.96541595458980,0.9267399311065670,LO,0.10351268202066400,4.1572888,1.52,1.911,La Silla Observatory,2025,Other
TOI-1203 d,TOI-1203,5402390257832925952,5402390257832925952,23434737,,168.2267358,-34.4069371,8.59,4.52954547416723,7.411,3.35054547416723,6.997,2.93654547416723,7.9995,3.93904547416723,,,8.42196,4.36150547416723,15.39341679836090,5737.0,4.34,-0.39,0.886,1.179,G3 V,0.12977,12.5,1.3,-2.4,,64.87702178955080,64.81442260742190,64.96541595458980,0.9267399311065670,LO,0.10351268202066400,25.502672,2.918,6.153,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
WASP-162 b,WASP-162,3558354604869150208,3558354604869150208,308098254,,168.2929079,-17.6577794,12.213,4.78878073637835,10.89,3.46578073637835,10.466,3.04178073637835,11.5688,4.14458073637835,,,12.0652,4.64098073637835,3.2496193314579500,5300.0,4.33,0.28,0.95,1.11,K0,0.05436,12.97,2.35,-2.35,,305.3822937011720,303.7292785644530,307.00250244140600,1.0706156492233300,LO,0.07746142894029620,9.62468,11.209,4.2576,SuperWASP-South,2018,WASP
NGTS-24 b,NGTS-24,5397086969654628864,5397086969654628864,151920165,,168.5638892,-37.9101328,13.214,3.97132329946082,11.879,2.63632329946082,11.51,2.26732329946082,12.5695,3.32682329946082,,,13.0525,3.80982329946082,1.3854640405950600,5820.0,4.09,0.27,1.26,1.64,G2 IV,0.44592,4.77,3.56,-0.91,,705.562255859375,698.63232421875,712.1920776367190,0.998831570148468,LO,0.04148551821708680,3.4678796,13.60770257,2.929,Next-Generation Transit Survey (NGTS),2022,NGTS
K2-47 b,K2-47,3811760011794444928,3811760011794444928,301603728,,168.5825696,2.7805614,14.065,6.3501816225858,12.295,4.5801816225858,11.735,4.0201816225858,13.1612,5.4463816225858,13.771,6.0561816225858,13.7404,6.0255816225858,2.8265128888953600,5054.0,4.544,-0.224,0.75,0.76,,-0.48202,,,,,349.1111145019530,346.4595947265630,351.5880126953130,0.9503246545791630,LO,0.0,31.6372,1.89,4.0,K2,2016,K2
HD 97658 b,HD 97658,3997075206232885888,3997075206232885888,82308728,HD 97658,168.6376584,25.7105962,7.76,6.09331613679702,6.203,4.53631613679702,5.734,4.06731613679702,6.9859,5.31921613679702,,,7.5136,5.84691613679702,46.376322943252800,5212.0,4.64,-0.23,0.85,0.728,K1 V,-0.45469,3.9,2.6,-2.03,,21.544517517089800,21.533960342407200,21.55453109741210,1.0205113887786900,LO,0.13478034734726000,9.4897116,2.12,2.8488,W. M. Keck Observatory,2010,Other
EPIC 201497682 b,EPIC 201497682,3810098271767907840,3810098271767907840,301610040,,168.9366786,0.4880606,13.948,6.94591537707405,12.086,5.08391537707405,11.438,4.43591537707405,13.0708,6.06871537707405,13.74,6.73791537707405,13.7368,6.73471537707405,3.9371423858336300,4991.0,4.63444,-0.0892,0.78,0.554,,-0.76627,,,,,251.42990112304700,250.4080352783200,252.3011932373050,1.0685429573059100,LO,0.0,2.13174,0.692,,K2,2019,K2
K2-11 b,K2-11,3810535361999701376,3810535361999701376,301609547,,169.0418328,1.9866832,13.409,5.83271140072804,11.865,4.28871140072804,11.347,3.77071140072804,12.6097,5.03341140072804,13.151,5.57471140072804,13.1501,5.57381140072804,3.011244526539540,5433.0,4.56,-0.12,1.35,5.15,G8,-0.31039,,,,,327.5350036621090,325.7236633300780,329.12152099609400,0.9385293126106260,LO,0.0,39.93767,7.55,5.808,K2,2015,K2
K2-43 b,K2-43,3789847707126025600,3789847707126025600,443616612,,169.117028,-3.9754405,15.748,9.46500295660646,12.422,6.13900295660646,11.577,5.29400295660646,13.7701,7.48710295660646,14.887,8.60400295660646,14.8215,8.53850295660646,5.484437982596300,3840.6,4.68275,,0.571,0.542,,-1.21241,,,,,180.55079650878900,179.56521606445300,181.58993530273400,1.0709644556045500,LO,0.02075170911848550,3.471149,4.51,2.0448,K2,2016,K2
K2-43 c,K2-43,3789847707126025600,3789847707126025600,443616612,,169.117028,-3.9754405,15.748,9.46500295660646,12.422,6.13900295660646,11.577,5.29400295660646,13.7701,7.48710295660646,14.887,8.60400295660646,14.8215,8.53850295660646,5.484437982596300,3840.6,4.68275,,0.571,0.542,,-1.21241,,,,,180.55079650878900,179.56521606445300,181.58993530273400,1.0709644556045500,LO,0.02075170911848550,2.198884,2.42,1.44,K2,2019,K2
K2-5 c,K2-5,3791512745687354496,3791512745687354496,38064757,,169.3034598,-1.8778254,14.974,8.47048679726371,12.449,5.94548679726371,11.595,5.09148679726371,13.5383,7.03478679726371,14.364,7.86048679726371,14.339,7.83548679726371,4.96153031457669,3930.0,4.71,-0.33,0.61,0.57,K7.5 V,-1.08341,,,,,199.84930419921900,198.775146484375,200.9221649169920,1.0700560808181800,LO,0.0,10.93241,2.26,3.498,K2,2015,K2
